Date,DXY_IndiceDolar,Cobre_Futuros,TC_Yahoo,VIX_Volatilidad,TC_Oficial_BCRP,RIN_Reservas
2015-05-25,96.01000213623048,2.8334999084472656,3.115000009536743,12.130000114440918,3.152,60501.76081668
2015-05-26,97.3000030517578,2.8534998893737797,3.0715999603271484,14.0600004196167,3.15442857142857,60336.9586559
2015-05-27,97.37000274658205,2.815999984741211,3.1459999084472656,13.270000457763672,3.149,60185.24409026
2015-05-28,96.97000122070312,2.7929999828338623,3.1524999141693115,13.3100004196167,3.15,60220.80027266
2015-05-29,96.91000366210938,2.759500026702881,3.1559998989105225,13.84000015258789,3.15771428571429,60413.11781216
2015-06-01,97.38999938964844,2.740999937057495,3.1549999713897705,13.970000267028809,3.158,60147.52489716
2015-06-02,95.83999633789062,2.757999897003174,3.1449999809265137,14.239999771118164,3.15671428571429,60177.15076526
2015-06-03,95.47000122070312,2.750499963760376,3.1480000019073486,13.65999984741211,3.155,60353.64881432
2015-06-04,95.45999908447266,2.7155001163482666,3.150000095367432,14.710000038146973,3.14771428571429,60524.06590108
2015-06-05,96.30999755859376,2.7219998836517334,3.1489999294281006,14.210000038146973,3.15385714285714,60458.36998191
2015-06-08,95.3000030517578,2.7160000801086426,3.132499933242798,15.289999961853027,3.15442857142857,60547.22639444
2015-06-09,95.16999816894533,2.740499973297119,3.1545000076293945,14.470000267028809,3.15342857142857,60501.08714134
2015-06-10,94.6500015258789,2.7715001106262207,3.1545000076293945,13.220000267028809,3.15414285714286,60631.45247555
2015-06-11,94.9800033569336,2.693000078201294,3.1540000438690186,12.850000381469728,3.155,60488.438695
2015-06-12,94.97000122070312,2.69950008392334,3.1545000076293945,13.779999732971191,3.15528571428571,60354.82336649
2015-06-15,94.80999755859376,2.6589999198913574,3.1540000438690186,15.390000343322754,3.15842857142857,60280.37288706
2015-06-16,95.0,2.626499891281128,3.1600000858306885,14.8100004196167,3.16285714285714,60250.2076377
2015-06-17,94.3000030517578,2.622999906539917,3.1605000495910645,14.5,3.16457142857143,60122.52523936
2015-06-18,94.04000091552734,2.628499984741211,3.1630001068115234,13.1899995803833,3.16271428571429,60072.61989245
2015-06-19,94.08999633789062,2.5920000076293945,3.158499956130981,13.960000038146973,3.16785714285714,60075.81232068
2015-06-22,94.33000183105467,2.588000059127808,3.0766000747680664,12.739999771118164,3.17371428571429,59988.63146395
2015-06-23,95.43000030517578,2.634000062942505,3.171999931335449,12.109999656677246,3.18014285714286,60125.80610158
2015-06-24,95.26000213623048,2.6465001106262207,3.180000066757202,13.260000228881836,3.17685714285714,60250.24469967
2015-06-25,95.19000244140624,2.6454999446868896,3.173500061035156,14.010000228881836,3.16971428571429,60105.89393481
